0.039208 0.006989
0.006989 0.024500
0.024500 0.080579
0.080579 0.042633
0.042633 0.001419
0.001419 0.090626
0.090626 0.124376
0.124376 0.127012
0.127012 0.103591
0.103591 0.130087
0.130087 0.179865
0.179865 0.122035
0.122035 0.127569
0.127569 0.086441
0.086441 0.126354
0.126354 0.096840
0.096840 0.046558
0.046558 0.079941
0.079941 0.102642
0.102642 0.038547
0.038547 0.004153
0.004153 0.114404
0.114404 0.159322
0.159322 0.075402
0.075402 0.042864
0.042864 0.126614
0.126614 0.177828
0.177828 0.063706
0.063706 0.043591
0.043591 0.088012
0.088012 0.061109
0.061109 0.058150
0.058150 0.047084
0.047084 0.103019
0.103019 0.092754
0.092754 0.119157
0.119157 0.078293
0.078293 0.118219
0.118219 0.077393
0.077393 0.105809
0.105809 0.106032
0.106032 0.071851
0.071851 0.109308
0.109308 0.134066
0.134066 0.150588
0.150588 0.105404
0.105404 0.065303
0.065303 0.126622
0.126622 0.090051
0.090051 0.076743
0.076743 0.042102
0.042102 0.032241
0.032241 0.066691
0.066691 0.084250
0.084250 0.069807
0.069807 0.034804
0.034804 0.110298
0.110298 0.138140
0.138140 0.102093
0.102093 0.125097
0.125097 0.111083
0.111083 0.151252
0.151252 0.160872
0.160872 0.098187
0.098187 0.066144
0.066144 0.099344
0.099344 0.077363
0.077363 -0.000461
-0.000461 0.070642
0.070642 0.083354
0.083354 0.090972
0.090972 0.094571
0.094571 0.145203
0.145203 0.160879
0.160879 0.107854
0.107854 0.108133
0.108133 0.180851
0.180851 0.100301
0.100301 0.099544
0.099544 0.114440
0.114440 0.091997
0.091997 0.077349
0.077349 0.031114
0.031114 0.092228
0.092228 0.066612
0.066612 0.047089
0.047089 0.050899
0.050899 0.056774
0.056774 0.048285
0.048285 0.013267
0.013267 0.089971
0.089971 0.072258
0.072258 0.087925
0.087925 0.106227
0.106227 0.151352
0.151352 0.099407
0.099407 0.094150
0.094150 0.077047
0.077047 0.119885
0.119885 0.128791
0.128791 0.051645
0.051645 0.089909
0.089909 0.097427
0.097427 0.087667
0.087667 0.020166
0.020166 0.011333
0.011333 0.065379
0.065379 0.060784
0.060784 0.069181
0.069181 0.063477
0.063477 0.106825
0.106825 0.092835
0.092835 0.106107
0.106107 0.069260
0.069260 0.060002
0.060002 0.075157
0.075157 0.097030
0.097030 0.034743
0.034743 0.006092
0.006092 0.087588
0.087588 0.062689
0.062689 0.026723
0.026723 0.035386
0.035386 0.085470
0.085470 0.086669
0.086669 0.041350
0.041350 0.078888
0.078888 0.162944
0.162944 0.166924
0.166924 0.120637
0.120637 0.179318
0.179318 0.202398
0.202398 0.185061
0.185061 0.122086
0.122086 0.119209
0.119209 0.117535
0.117535 0.128309
0.128309 0.087003
0.087003 0.023962
0.023962 0.083692
0.083692 0.073791
0.073791 0.088658
0.088658 0.039727
0.039727 0.086595
0.086595 0.145059
0.145059 0.070047
0.070047 0.108373
0.108373 0.180556
0.180556 0.153940
0.153940 0.114533
0.114533 0.084052
0.084052 0.089904
0.089904 0.091329
0.091329 0.022715
0.022715 0.055243
0.055243 0.035271
0.035271 0.032653
0.032653 0.047399
0.047399 0.109681
0.109681 0.051922
0.051922 0.025249
0.025249 0.112375
0.112375 0.152763
0.152763 0.116690
0.116690 0.126875
0.126875 0.130583
0.130583 0.107302
0.107302 0.080057
0.080057 0.039251
0.039251 0.071395
0.071395 0.113409
0.113409 0.077496
0.077496 0.031300
0.031300 0.086769
0.086769 0.145606
0.145606 0.118037
0.118037 0.051909
0.051909 0.133419
0.133419 0.123712
0.123712 0.090088
0.090088 0.093321
0.093321 0.161827
0.161827 0.174790
0.174790 0.131764
0.131764 0.099954
0.099954 0.163858
0.163858 0.144681
0.144681 0.121240
0.121240 0.131219
0.131219 0.162164
0.162164 0.164815
0.164815 0.154869
0.154869 0.151135
0.151135 0.095800
0.095800 0.076198
0.076198 0.131130
0.131130 0.090292
0.090292 0.096302
0.096302 0.059408
0.059408 0.124077
0.124077 0.136014
0.136014 0.066716
0.066716 0.041434
0.041434 0.078482
0.078482 0.043743
0.043743 0.012073
0.012073 0.021786
0.021786 0.090970
0.090970 0.040698
0.040698 0.066052
0.066052 0.146365
0.146365 0.134884
0.134884 0.137530
0.137530 0.122276
0.122276 0.103706
0.103706 0.158585
0.158585 0.168774
0.168774 0.154948
0.154948 0.102420
0.102420 0.102065
0.102065 0.105695
0.105695 0.092081
0.092081 0.068220
0.068220 0.076590
0.076590 0.123423
0.123423 0.047761
0.047761 0.061317
0.061317 0.090322
0.090322 0.083895
0.083895 0.012688
0.012688 0.047532
0.047532 0.133270
0.133270 0.129739
0.129739 0.055828
0.055828 0.060830
0.060830 0.145278
0.145278 0.073728
0.073728 0.053317
0.053317 0.137685
0.137685 0.106253
0.106253 0.062477
0.062477 0.088438
0.088438 0.156787
0.156787 0.086162
0.086162 0.090194
0.090194 0.151297
0.151297 0.090227
0.090227 0.051180
0.051180 0.072404
0.072404 0.142935
0.142935 0.051941
0.051941 0.010065
0.010065 0.048459
0.048459 0.112043
0.112043 0.045329
0.045329 -0.018020
-0.018020 0.071629
0.071629 0.130031
0.130031 0.078445
0.078445 0.019223
0.019223 0.130500
0.130500 0.195686
0.195686 0.059388
0.059388 0.070684
0.070684 0.143344
0.143344 0.152158
0.152158 0.097340
0.097340 0.131028
0.131028 0.141830
0.141830 0.078804
0.078804 0.035407
0.035407 0.084714
0.084714 0.102338
0.102338 0.043887
0.043887 0.082676
0.082676 0.100926
0.100926 0.098090
0.098090 0.063380
0.063380 0.114038
0.114038 0.097418
0.097418 0.077905
0.077905 0.129053
0.129053 0.132857
0.132857 0.131378
0.131378 0.136157
0.136157 0.105797
0.105797 0.125545
0.125545 0.116327
0.116327 0.088689
0.088689 0.112941
0.112941 0.086292
0.086292 0.065853
0.065853 0.038792
0.038792 0.061993
0.061993 0.090565
0.090565 0.109910
0.109910 0.054376
0.054376 0.072562
0.072562 0.145526
0.145526 0.105443
0.105443 0.098326
0.098326 0.071621
0.071621 0.100612
0.100612 0.060807
0.060807 0.064629
0.064629 0.032952
0.032952 0.074125
0.074125 0.075208
0.075208 0.054861
0.054861 0.112811
0.112811 0.130978
0.130978 0.150591
0.150591 0.076570
0.076570 0.130663
0.130663 0.129275
0.129275 0.120744
0.120744 0.107053
0.107053 0.069660
0.069660 0.082892
0.082892 0.134833
0.134833 0.081972
0.081972 0.024796
0.024796 0.076990
0.076990 0.094736
0.094736 0.064396
0.064396 0.072046
0.072046 0.081043
0.081043 0.093211
0.093211 0.051413
0.051413 0.058444
0.058444 0.092442
0.092442 0.045969
0.045969 0.078945
0.078945 0.115749
0.115749 0.112068
0.112068 0.062957
0.062957 0.097273
0.097273 0.173892
0.173892 0.144361
0.144361 0.058636
0.058636 0.111204
0.111204 0.173988
0.173988 0.132452
0.132452 0.107269
0.107269 0.142849
0.142849 0.114421
0.114421 0.064601
0.064601 0.050999
0.050999 0.127710
0.127710 0.080214
0.080214 0.016210
0.016210 0.036811
0.036811 0.074521
0.074521 0.012098
0.012098 0.009116
0.009116 0.043414
0.043414 0.111982
0.111982 0.067482
0.067482 0.086004
0.086004 0.145783
0.145783 0.149903
0.149903 0.084315
0.084315 0.091824
0.091824 0.110270
0.110270 0.100330
0.100330 0.084671
0.084671 0.129883
0.129883 0.072274
0.072274 0.057063
0.057063 0.092628
0.092628 0.059954
0.059954 0.084426
0.084426 0.122341
0.122341 0.141272
0.141272 0.155559
0.155559 0.126933
0.126933 0.139634
0.139634 0.098638
0.098638 0.126491
0.126491 0.141014
0.141014 0.051846
0.051846 0.055749
0.055749 0.068923
0.068923 0.062402
0.062402 0.084334
0.084334 0.090141
0.090141 0.059443
0.059443 0.048127
0.048127 0.122413
0.122413 0.088823
0.088823 0.085766
0.085766 0.131520
0.131520 0.144398
0.144398 0.062937
0.062937 0.071862
0.071862 0.116501
0.116501 0.059499
0.059499 0.031878
0.031878 0.083598
0.083598 0.099470
0.099470 0.085069
0.085069 0.056880
0.056880 0.142465
0.142465 0.095903
0.095903 0.056137
0.056137 0.067089
0.067089 0.106937
0.106937 0.085894
0.085894 0.077354
0.077354 0.098776
0.098776 0.083262
0.083262 0.066144
0.066144 0.104340
0.104340 0.084084
0.084084 0.066420
0.066420 0.111787
0.111787 0.132423
0.132423 0.069125
0.069125 0.081888
0.081888 0.139124
0.139124 0.118488
0.118488 0.062336
0.062336 0.087032
0.087032 0.139872
0.139872 0.067503
0.067503 0.058510
0.058510 0.117328
0.117328 0.144412
0.144412 0.065371
0.065371 0.069786
0.069786 0.094921
0.094921 0.120800
0.120800 0.104836
0.104836 0.131758
0.131758 0.120696
0.120696 0.117003
0.117003 0.110949
0.110949 0.142935
0.142935 0.147411
0.147411 0.068073
0.068073 0.036428
0.036428 0.117513
0.117513 0.109559
0.109559 0.081823
0.081823 0.031790
0.031790 0.107435
0.107435 0.121437
0.121437 0.048920
0.048920 0.092637
0.092637 0.168584
0.168584 0.137103
0.137103 0.083027
0.083027 0.098837
0.098837 0.160128
0.160128 0.139555
0.139555 0.118899
0.118899 0.126280
0.126280 0.131093
0.131093 0.106562
0.106562 0.105140
0.105140 0.106715
0.106715 0.125323
0.125323 0.063058
0.063058 0.080219
0.080219 0.092373
0.092373 0.093424
0.093424 0.107363
0.107363 0.112461
0.112461 0.072835
0.072835 0.125618
0.125618 0.131968
0.131968 0.072361
0.072361 0.037814
0.037814 0.064245
0.064245 0.072326
0.072326 0.011496
0.011496 0.020259
0.020259 0.117584
0.117584 0.095080
0.095080 0.029896
0.029896 0.067478
0.067478 0.144545
0.144545 0.154403
0.154403 0.077976
0.077976 0.066331
0.066331 0.176292
0.176292 0.167519
0.167519 0.062919
0.062919 0.051664
0.051664 0.145136
0.145136 0.146868
0.146868 0.072318
0.072318 0.060039
0.060039 0.156230
0.156230 0.170191
0.170191 0.101285
0.101285 0.054851
0.054851 0.138818
0.138818 0.127625
0.127625 0.071653
0.071653 0.096439
0.096439 0.136333
0.136333 0.147790
0.147790 0.050765
0.050765 0.109507
0.109507 0.132243
0.132243 0.136013
0.136013 0.105700
0.105700 0.064897
0.064897 0.084032
0.084032 0.126157
0.126157 0.123319
0.123319 0.091893
0.091893 0.081388
0.081388 0.117287
0.117287 0.113641
0.113641 0.070736
0.070736 0.090695
0.090695 0.119789
0.119789 0.114978
0.114978 0.036989
0.036989 0.113541
0.113541 0.141801
0.141801 0.063797
0.063797 0.102050
0.102050 0.135551
0.135551 0.114462
0.114462 0.044842
0.044842 0.062950
0.062950 0.152929
0.152929 0.063906
0.063906 0.008890
0.008890 0.103122
0.103122 0.164426
0.164426 0.107603
0.107603 0.062381
0.062381 0.094961
0.094961 0.147172
0.147172 0.110936
0.110936 0.074408
0.074408 0.154562
0.154562 0.100192
0.100192 0.054649
0.054649 0.088624
0.088624 0.089082
0.089082 0.051292
0.051292 0.070848
0.070848 0.046323
0.046323 0.113339
0.113339 0.100507
0.100507 0.064945
0.064945 0.043601
0.043601 0.055332
0.055332 0.110826
0.110826 0.111281
0.111281 0.066091
0.066091 0.116596
0.116596 0.159405
0.159405 0.091403
0.091403 0.117892
0.117892 0.105067
0.105067 0.137430
0.137430 0.133068
0.133068 0.110022
0.110022 0.103729
0.103729 0.135129
0.135129 0.095470
0.095470 0.121652
0.121652 0.109010
0.109010 0.075852
0.075852 0.031751
0.031751 0.093346
0.093346 0.131159
0.131159 0.075398
0.075398 0.039291
0.039291 0.147591
0.147591 0.152441
0.152441 0.083639
0.083639 0.099145
0.099145 0.100437
0.100437 0.106178
0.106178 0.090259
0.090259 0.092999
0.092999 0.103792
0.103792 0.135497
0.135497 0.066110
0.066110 0.061572
0.061572 0.138920
0.138920 0.088441
0.088441 0.071355
0.071355 0.074245
0.074245 0.071597
0.071597 0.033335
0.033335 0.064623
0.064623 0.106105
0.106105 0.036349
0.036349 0.035722
0.035722 0.091504
0.091504 0.127246
0.127246 0.044730
0.044730 0.021953
0.021953 0.086730
0.086730 0.108895
0.108895 0.060916
0.060916 0.093330
0.093330 0.097851
0.097851 0.057032
0.057032 0.021991
0.021991 0.071688
0.071688 0.127613
0.127613 0.064243
0.064243 0.081444
0.081444 0.113352
0.113352 0.128587
0.128587 0.131308
0.131308 0.072183
0.072183 0.079825
0.079825 0.153190
0.153190 0.151048
0.151048 0.072908
0.072908 0.083678
0.083678 0.119522
0.119522 0.137735
0.137735 0.050816
0.050816 0.090469
0.090469 0.114968
0.114968 0.094448
0.094448 0.043943
0.043943 0.059512
0.059512 0.142760
0.142760 0.118608
0.118608 0.064740
0.064740 0.119679
0.119679 0.137120
0.137120 0.053850
0.053850 0.011216
0.011216 0.129316
0.129316 0.091911
0.091911 0.074833
0.074833 0.034217
0.034217 0.074895
0.074895 0.071047
0.071047 0.004957
0.004957 0.069580
0.069580 0.106476
0.106476 0.067747
0.067747 0.074861
0.074861 0.070739
0.070739 0.110105
0.110105 0.096563
0.096563 0.071696
0.071696 0.134661
0.134661 0.094180
0.094180 0.028275
0.028275 0.059143
0.059143 0.057784
0.057784 0.073105
0.073105 0.066031
0.066031 0.109132
0.109132 0.074718
0.074718 0.093791
0.093791 0.109378
0.109378 0.087415
0.087415 0.054603
0.054603 0.114322
0.114322 0.091091
0.091091 0.102203
0.102203 0.048103
0.048103 0.073878
0.073878 0.131516
0.131516 0.054527
0.054527 0.068263
0.068263 0.126042
0.126042 0.104592
0.104592 0.098044
0.098044 0.070538
0.070538 0.143834
0.143834 0.076582
0.076582 0.006492
0.006492 0.029141
0.029141 0.084929
0.084929 0.017983
0.017983 0.021648
0.021648 0.115588
0.115588 0.074460
0.074460 0.001408
0.001408 0.030995
0.030995 0.065209
0.065209 0.048434
0.048434 0.038322
0.038322 0.083713
0.083713 0.124377
0.124377 0.143060
0.143060 0.157854
0.157854 0.144741
0.144741 0.191807
0.191807 0.204072
0.204072 0.171901
0.171901 0.094332
0.094332 0.130619
0.130619 0.087319
0.087319 0.054569
0.054569 0.020145
0.020145 0.031447
0.031447 0.026565
0.026565 0.025711
0.025711 0.032845
0.032845 0.043045
0.043045 0.048360
0.048360 0.062921
0.062921 0.104135
0.104135 0.104083
0.104083 0.065025
0.065025 0.106635
0.106635 0.171470
0.171470 0.172417
0.172417 0.102226
0.102226 0.116472
0.116472 0.169988
0.169988 0.140179
0.140179 0.124727
0.124727 0.108878
0.108878 0.166099
0.166099 0.093010
0.093010 0.027939
0.027939 0.122165
0.122165 0.164854
0.164854 0.071171
0.071171 0.004096
0.004096 0.150002
0.150002 0.167292
0.167292 0.074972
0.074972 0.063284
0.063284 0.141706
0.141706 0.168324
0.168324 0.083705
0.083705 0.094126
0.094126 0.131477
0.131477 0.111477
0.111477 0.030112
0.030112 0.024286
0.024286 0.075234
0.075234 0.069206
0.069206 0.058228
0.058228 0.066700
0.066700 0.123040
0.123040 0.065746
0.065746 0.104743
0.104743 0.129980
0.129980 0.079227
0.079227 0.072064
0.072064 0.063483
0.063483 0.100180
0.100180 0.114521
0.114521 0.126128
0.126128 0.098067
0.098067 0.123869
0.123869 0.161935
0.161935 0.150879
0.150879 0.129978
0.129978 0.131718
0.131718 0.151822
0.151822 0.067777
0.067777 0.098300
0.098300 0.070697
0.070697 0.040538
0.040538 0.030606
0.030606 0.091226
0.091226 0.096616
0.096616 0.026479
0.026479 0.105154
0.105154 0.104513
0.104513 0.089913
0.089913 0.108712
0.108712 0.107467
0.107467 0.124775
0.124775 0.084102
0.084102 0.048544
0.048544 0.120594
0.120594 0.155975
0.155975 0.050420
0.050420 0.032081
0.032081 0.079709
0.079709 0.121244
0.121244 0.023384
0.023384 0.036143
0.036143 0.082330
0.082330 0.103195
0.103195 0.057413
0.057413 0.077033
0.077033 0.160166
0.160166 0.141869
0.141869 0.106233
0.106233 0.090823
0.090823 0.127305
0.127305 0.155007
0.155007 0.079918
0.079918 0.082112
0.082112 0.134884
0.134884 0.112497
0.112497 0.092087
0.092087 0.079540
0.079540 0.121916
0.121916 0.078441
0.078441 0.036370
0.036370 0.070150
0.070150 0.094258
0.094258 0.113748
0.113748 0.097363
0.097363 0.094384
0.094384 0.111459
0.111459 0.067253
0.067253 0.022972
0.022972 0.049306
0.049306 0.126183
0.126183 0.070528
0.070528 0.034539
0.034539 0.052405
0.052405 0.076521
0.076521 0.109394
0.109394 0.107594
0.107594 0.109767
0.109767 0.108118
0.108118 0.163811
0.163811 0.125955
0.125955 0.071138
0.071138 0.059566
0.059566 0.111816
0.111816 0.045265
0.045265 0.032972
0.032972 0.119097
0.119097 0.150404
0.150404 0.081558
0.081558 0.040552
0.040552 0.145349
0.145349 0.179299
0.179299 0.036392
0.036392 0.022316
0.022316 0.112120
0.112120 0.107266
0.107266 -0.006481
-0.006481 0.025760
0.025760 0.078649
0.078649 0.116240
0.116240 0.037457
0.037457 0.065259
0.065259 0.117120
0.117120 0.061725
0.061725 0.070944
0.070944 0.094715
0.094715 0.134576
0.134576 0.097236
0.097236 0.062022
0.062022 0.131456
0.131456 0.116466
0.116466 0.072611
0.072611 0.039275
0.039275 0.050740
0.050740 0.036384
0.036384 0.002868
0.002868 -0.007837
-0.007837 0.052368
0.052368 0.067436
0.067436 0.006439
0.006439 0.066318
0.066318 0.169805
0.169805 0.166077
0.166077 0.127060
0.127060 0.137003
0.137003 0.189214
0.189214 0.115131
0.115131 0.115356
0.115356 0.100458
0.100458 0.079790
0.079790 0.104468
0.104468 0.069504
0.069504 0.058401
0.058401 0.069159
0.069159 0.089656
0.089656 0.037182
0.037182 0.064234
0.064234 0.072474
0.072474 0.039724
0.039724 0.051152
0.051152 0.045441
0.045441 0.047379
0.047379 0.103442
0.103442 0.091426
0.091426 0.104632
0.104632 0.065693
0.065693 0.077846
0.077846 0.067786
0.067786 0.033082
0.033082 0.090218
0.090218 0.101626
0.101626 0.107160
0.107160 0.094043
0.094043 0.109956
0.109956 0.136688
0.136688 0.139752
0.139752 0.071214
0.071214 0.052080
0.052080 0.147238
0.147238 0.153276
0.153276 0.067990
0.067990 0.094197
0.094197 0.172696
0.172696 0.097234
0.097234 0.038688
0.038688 0.130162
0.130162 0.107029
0.107029 0.043491
0.043491 0.014294
0.014294 0.135674
0.135674 0.138002
0.138002 0.099892
0.099892 0.089896
0.089896 0.133633
0.133633 0.111717
0.111717 0.033133
0.033133 0.057082
0.057082 0.086076
0.086076 0.050431
0.050431 -0.010396
-0.010396 0.017336
0.017336 0.096837
0.096837 0.049144
0.049144 0.008537
0.008537 0.126354
0.126354 0.176840
0.176840 0.126316
0.126316 0.095986
0.095986 0.164774
0.164774 0.168288
0.168288 0.046766
0.046766 0.087485
0.087485 0.127900
0.127900 0.059926
0.059926 -0.011096
-0.011096 0.092174
0.092174 0.083832
0.083832 0.063356
0.063356 0.068100
0.068100 0.079636
0.079636 0.095182
0.095182 0.051983
0.051983 0.071224
0.071224 0.091319
0.091319 0.057715
0.057715 0.018157
0.018157 0.105576
0.105576 0.088404
0.088404 0.015018
0.015018 0.057497
0.057497 0.072439
0.072439 0.095983
0.095983 0.113890
0.113890 0.100888
0.100888 0.109769
0.109769 0.133150
0.133150 0.104671
0.104671 0.089822
0.089822 0.144590
0.144590 0.159909
0.159909 0.076858
0.076858 0.065550
0.065550 0.132796
0.132796 0.137901
0.137901 0.023787
0.023787 0.003945
0.003945 0.136376
0.136376 0.122585
0.122585 0.008219
0.008219 0.071005
0.071005 0.114124
0.114124 0.111583
0.111583 0.062791
0.062791 0.100458
0.100458 0.086434
0.086434 0.066126
0.066126 0.081597
0.081597 0.058624
0.058624 0.023257
0.023257 0.100268
0.100268 0.086133
0.086133 0.100116
0.100116 0.061215
0.061215 0.115252
0.115252 0.101138
0.101138 0.128141
0.128141 0.145731
0.145731 0.164816
0.164816 0.144090
0.144090 0.135167
0.135167 0.166075
0.166075 0.124542
0.124542 0.052691
0.052691 0.121715
0.121715 0.093442
0.093442 0.091310
0.091310 0.074440
0.074440 0.119597
0.119597 0.080956
0.080956 0.046193
0.046193 0.063016
0.063016 0.090399
0.090399 0.095577
0.095577 0.047796
0.047796 0.039006
0.039006 0.139262
0.139262 0.097261
0.097261 0.045665
0.045665 0.092522
0.092522 0.086774
0.086774 0.053284
0.053284 0.071862
0.071862 0.097119
0.097119 0.103592
0.103592 0.037076
0.037076 0.045464
0.045464 0.124455
0.124455 0.075932
0.075932 0.005653
0.005653 0.081428
0.081428 0.118766
0.118766 0.115038
0.115038 0.116194
0.116194 0.106082
0.106082 0.167983
0.167983 0.171783
0.171783 0.076654
0.076654 0.139223
0.139223 0.120632
0.120632 0.110777
0.110777 0.113140
0.113140 0.082792
0.082792 0.048469
0.048469 0.032485
0.032485 0.082373
0.082373 0.079395
0.079395 0.043984
0.043984 0.028684
0.028684 0.119363
0.119363 0.119927
0.119927 0.062238
0.062238 0.079240
0.079240 0.083748
0.083748 0.132729
0.132729 0.113505
0.113505 0.132809
0.132809 0.110187
0.110187 0.085594
0.085594 0.111952
0.111952 0.080872
0.080872 0.065318
0.065318 0.100376
0.100376 0.099128
0.099128 0.077983
0.077983 0.031571
0.031571 0.029711
0.029711 0.119003
0.119003 0.135427
0.135427 0.108691
0.108691 0.127414
0.127414 0.152298
0.152298 0.129235
0.129235 0.083104
0.083104 0.075549
0.075549 0.118016
0.118016 0.137429
0.137429 0.073484
0.073484 0.076249
0.076249 0.080395
0.080395 0.113213
0.113213 0.070563
0.070563 0.102590
0.102590 0.105687
0.105687 0.054645
0.054645 0.037052
0.037052 0.102506
0.102506 0.125078
0.125078 0.031548
0.031548 0.011072
0.011072 0.127067
0.127067 0.135117
0.135117 0.022013
0.022013 0.071322
0.071322 0.162141
0.162141 0.124853
0.124853 0.103337
0.103337 0.095192
0.095192 0.132165
0.132165 0.099850
0.099850 0.036495
0.036495 0.083777
0.083777 0.111697
0.111697 0.045581
0.045581 0.013565
0.013565 0.042707
0.042707 0.034769
0.034769 -0.019194
-0.019194 0.008510
0.008510 0.106035
0.106035 0.094402
0.094402 0.088326
0.088326 0.109943
0.109943 0.173686
0.173686 0.096754
0.096754 0.112475
0.112475 0.161288
0.161288 0.094037
0.094037 0.078091
0.078091 0.138323
0.138323 0.092446
0.092446 0.086885
0.086885 0.049934
0.049934 0.113103
0.113103 0.071709
0.071709 0.061509
0.061509 0.090130
0.090130 0.137207
0.137207 0.079860
0.079860 0.020495
0.020495 0.126365
0.126365 0.088035
0.088035 0.051087
0.051087 0.037775
0.037775 0.138361
0.138361 0.110977
0.110977 0.090062
0.090062 0.092056
0.092056 0.122318
0.122318 0.153423
0.153423 0.081766
0.081766 0.093026
0.093026 0.167966
0.167966 0.176578
0.176578 0.139040
0.139040 0.071970
0.071970 0.116692
0.116692 0.107287
0.107287 0.018963
0.018963 0.018319
0.018319 0.036719
0.036719 0.089072
0.089072 0.058752
0.058752 0.044215
0.044215 0.122557
0.122557 0.104807
0.104807 0.036917
0.036917 0.047361
0.047361 0.101327
0.101327 0.038237
0.038237 -0.019332
-0.019332 0.023199
0.023199 0.047202
0.047202 -0.003328
-0.003328 -0.000916
-0.000916 0.042514
0.042514 0.083516
0.083516 0.110683
0.110683 0.079852
0.079852 0.135593
0.135593 0.146858
0.146858 0.132006
0.132006 0.152065
0.152065 0.096393
0.096393 0.106589
0.106589 0.074210
0.074210 0.027285
0.027285 0.020997
0.020997 0.022732
0.022732 -0.012604
